Participant	QN	Neologism	Condition	Figure	Regularity	Pattern	Score	Unknown	Age
Suj36	21Q03	typhon	2	Metaphor	High	P21	NA	NA	19
Suj36	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	19
Suj36	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	19
Suj36	21Q06	seisme	2	Metaphor	High	P21	7	NA	19
Suj36	21Q07	orage	2	Metaphor	High	P21	7	NA	19
Suj36	21Q08	crachin	2	Metaphor	High	P21	6	NA	19
Suj36	21Q09	mistral	2	Metaphor	High	P21	7	NA	19
Suj36	21Q10	blizzard	2	Metaphor	High	P21	7	NA	19
Suj36	22Q01	estomac	2	Metaphor	High	P22	NA	NA	19
Suj36	22Q02	moustache	2	Metaphor	High	P22	NA	NA	19
Suj36	22Q03	trachee	2	Metaphor	High	P22	NA	NA	19
Suj36	22Q04	tempe	2	Metaphor	High	P22	NA	NA	19
Suj36	22Q05	genou	2	Metaphor	High	P22	NA	NA	19
Suj36	22Q06	thorax	2	Metaphor	High	P22	2	NA	19
Suj36	22Q07	orteil	2	Metaphor	High	P22	3	NA	19
Suj36	22Q08	cheveu	2	Metaphor	High	P22	6	NA	19
Suj36	22Q09	epaule	2	Metaphor	High	P22	4	NA	19
Suj36	22Q10	paupiere	2	Metaphor	High	P22	3	NA	19
Suj36	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	19
Suj36	23Q02	obesite	2	Metaphor	High	P23	NA	NA	19
Suj36	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	19
Suj36	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	19
Suj36	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	19
Suj36	23Q06	fluorescence	2	Metaphor	High	P23	1	NA	19
Suj36	23Q07	corpulence	2	Metaphor	High	P23	1	NA	19
Suj36	23Q08	sveltesse	2	Metaphor	High	P23	3	NA	19
Suj36	23Q09	humidite	2	Metaphor	High	P23	4	NA	19
Suj36	23Q10	adherence	2	Metaphor	High	P23	1	NA	19
Suj36	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	19
Suj36	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	19
Suj36	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	19
Suj36	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	19
Suj36	31Q05	piano	3	Metonymy	Low	P31	NA	NA	19
Suj36	31Q06	microondes	3	Metonymy	Low	P31	1	NA	19
Suj36	31Q07	enclume	3	Metonymy	Low	P31	1	NA	19
Suj36	31Q08	photocopieuse	3	Metonymy	Low	P31	1	NA	19
Suj36	31Q09	alambic	3	Metonymy	Low	P31	NA	Unknown	19
Suj36	31Q10	congelateur	3	Metonymy	Low	P31	2	NA	19
Suj36	32Q01	jambe	3	Metonymy	Low	P32	NA	NA	19
Suj36	32Q02	dos	3	Metonymy	Low	P32	NA	NA	19
Suj36	32Q03	doigt	3	Metonymy	Low	P32	NA	NA	19
Suj36	32Q04	cuisse	3	Metonymy	Low	P32	NA	NA	19
Suj36	32Q05	poignet	3	Metonymy	Low	P32	NA	NA	19
Suj36	32Q06	poing	3	Metonymy	Low	P32	7	NA	19
Suj36	32Q07	abdos	3	Metonymy	Low	P32	1	NA	19
Suj36	32Q08	uterus	3	Metonymy	Low	P32	1	NA	19
Suj36	32Q09	gorge	3	Metonymy	Low	P32	5	NA	19
Suj36	32Q10	sourcil	3	Metonymy	Low	P32	1	NA	19
Suj36	33Q01	savoir	3	Metonymy	Low	P33	NA	NA	19
Suj36	33Q02	laicite	3	Metonymy	Low	P33	NA	NA	19
Suj36	33Q03	elegance	3	Metonymy	Low	P33	NA	NA	19
Suj36	33Q04	generosite	3	Metonymy	Low	P33	NA	NA	19
Suj36	33Q05	spiritualite	3	Metonymy	Low	P33	NA	NA	19
Suj36	33Q06	pauvrete	3	Metonymy	Low	P33	6	NA	19
Suj36	33Q07	ivresse	3	Metonymy	Low	P33	5	NA	19
Suj36	33Q08	humour	3	Metonymy	Low	P33	1	NA	19
Suj36	33Q09	paranoia	3	Metonymy	Low	P33	3	NA	19
Suj36	33Q10	fougue	3	Metonymy	Low	P33	5	NA	19
Suj36	41Q01	ablation	4	Metonymy	High	P41	NA	NA	19
Suj36	41Q02	reparation	4	Metonymy	High	P41	NA	NA	19
Suj36	41Q03	glanage	4	Metonymy	High	P41	NA	NA	19
Suj36	41Q04	racket	4	Metonymy	High	P41	NA	NA	19
Suj36	41Q05	bouclage	4	Metonymy	High	P41	NA	NA	19
Suj36	41Q06	perquisition	4	Metonymy	High	P41	2	NA	19
Suj36	41Q07	liquidation	4	Metonymy	High	P41	7	NA	19
Suj36	41Q08	broyage	4	Metonymy	High	P41	NA	Unknown	19
Suj36	41Q09	largage	4	Metonymy	High	P41	7	NA	19
Suj36	41Q10	verification	4	Metonymy	High	P41	2	NA	19
Suj36	42Q01	paternalisme	4	Metonymy	High	P42	NA	NA	19
Suj36	42Q02	serviabilite	4	Metonymy	High	P42	NA	NA	19
Suj36	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	19
Suj36	42Q04	clemence	4	Metonymy	High	P42	NA	NA	19
Suj36	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	19
Suj36	42Q06	neutralite	4	Metonymy	High	P42	4	NA	19
Suj36	42Q07	sexisme	4	Metonymy	High	P42	6	NA	19
Suj36	42Q08	arrogance	4	Metonymy	High	P42	6	NA	19
Suj36	42Q09	docilite	4	Metonymy	High	P42	6	NA	19
Suj36	42Q10	immaturite	4	Metonymy	High	P42	6	NA	19
Suj36	43Q01	safran	4	Metonymy	High	P43	NA	NA	19
Suj36	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	19
Suj36	43Q03	levure	4	Metonymy	High	P43	NA	NA	19
Suj36	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	19
Suj36	43Q05	vanille	4	Metonymy	High	P43	NA	NA	19
Suj36	43Q06	lait	4	Metonymy	High	P43	2	NA	19
Suj36	43Q07	ketchup	4	Metonymy	High	P43	5	NA	19
Suj36	43Q08	sel	4	Metonymy	High	P43	2	NA	19
Suj36	43Q09	beurre	4	Metonymy	High	P43	5	NA	19
Suj36	43Q10	huile	4	Metonymy	High	P43	6	NA	19
Suj37	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	20
Suj37	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	20
Suj37	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	20
Suj37	11Q04	barman	1	Metaphor	Low	P11	NA	NA	20
Suj37	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	20
Suj37	11Q06	majordome	1	Metaphor	Low	P11	7	NA	20
Suj37	11Q07	acrobate	1	Metaphor	Low	P11	7	NA	20
Suj37	11Q08	arbitre	1	Metaphor	Low	P11	5	NA	20
Suj37	11Q09	infirmier	1	Metaphor	Low	P11	5	NA	20
Suj37	11Q10	troubadour	1	Metaphor	Low	P11	5	NA	20
Suj37	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	20
Suj37	12Q02	orange	1	Metaphor	Low	P12	NA	NA	20
Suj37	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	20
Suj37	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	20
Suj37	12Q05	olive	1	Metaphor	Low	P12	NA	NA	20
Suj37	12Q06	cerise	1	Metaphor	Low	P12	4	NA	20
Suj37	12Q07	haricot	1	Metaphor	Low	P12	3	NA	20
Suj37	12Q08	datte	1	Metaphor	Low	P12	5	NA	20
Suj37	12Q09	pasteque	1	Metaphor	Low	P12	5	NA	20
Suj37	12Q10	escalope	1	Metaphor	Low	P12	5	NA	20
Suj37	13Q01	chrysalide	1	Metaphor	Low	P13	NA	NA	20
Suj37	13Q02	sapin	1	Metaphor	Low	P13	NA	NA	20
Suj37	13Q03	colline	1	Metaphor	Low	P13	NA	NA	20
Suj37	13Q04	grotte	1	Metaphor	Low	P13	NA	NA	20
Suj37	13Q05	cratere	1	Metaphor	Low	P13	NA	NA	20
Suj37	13Q06	dune	1	Metaphor	Low	P13	7	NA	20
Suj37	13Q07	falaise	1	Metaphor	Low	P13	6	NA	20
Suj37	13Q08	eboulis	1	Metaphor	Low	P13	2	NA	20
Suj37	13Q09	banquise	1	Metaphor	Low	P13	5	NA	20
Suj37	13Q10	fougere	1	Metaphor	Low	P13	5	NA	20
Suj37	21Q01	brise	2	Metaphor	High	P21	NA	NA	20
Suj37	21Q02	bruine	2	Metaphor	High	P21	NA	NA	20
Suj37	21Q03	typhon	2	Metaphor	High	P21	NA	NA	20
Suj37	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	20
Suj37	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	20
Suj37	21Q06	seisme	2	Metaphor	High	P21	7	NA	20
Suj37	21Q07	orage	2	Metaphor	High	P21	7	NA	20
Suj37	21Q08	crachin	2	Metaphor	High	P21	7	NA	20
Suj37	21Q09	mistral	2	Metaphor	High	P21	6	NA	20
Suj37	21Q10	blizzard	2	Metaphor	High	P21	7	NA	20
Suj37	22Q01	estomac	2	Metaphor	High	P22	NA	NA	20
Suj37	22Q02	moustache	2	Metaphor	High	P22	NA	NA	20
Suj37	22Q03	trachee	2	Metaphor	High	P22	NA	NA	20
Suj37	22Q04	tempe	2	Metaphor	High	P22	NA	NA	20
Suj37	22Q05	genou	2	Metaphor	High	P22	NA	NA	20
Suj37	22Q06	thorax	2	Metaphor	High	P22	7	NA	20
Suj37	22Q07	orteil	2	Metaphor	High	P22	7	NA	20
Suj37	22Q08	cheveu	2	Metaphor	High	P22	7	NA	20
Suj37	22Q09	epaule	2	Metaphor	High	P22	7	NA	20
Suj37	22Q10	paupiere	2	Metaphor	High	P22	7	NA	20
Suj37	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	20
Suj37	23Q02	obesite	2	Metaphor	High	P23	NA	NA	20
Suj37	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	20
Suj37	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	20
Suj37	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	20
Suj37	23Q06	fluorescence	2	Metaphor	High	P23	6	NA	20
Suj37	23Q07	corpulence	2	Metaphor	High	P23	6	NA	20
Suj37	23Q08	sveltesse	2	Metaphor	High	P23	4	NA	20
Suj37	23Q09	humidite	2	Metaphor	High	P23	6	NA	20
Suj37	23Q10	adherence	2	Metaphor	High	P23	6	NA	20
Suj37	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	20
Suj37	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	20
Suj37	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	20
Suj37	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	20
Suj37	31Q05	piano	3	Metonymy	Low	P31	NA	NA	20
Suj37	31Q06	microondes	3	Metonymy	Low	P31	1	NA	20
Suj37	31Q07	enclume	3	Metonymy	Low	P31	3	NA	20
Suj37	31Q08	photocopieuse	3	Metonymy	Low	P31	2	NA	20
Suj37	31Q09	alambic	3	Metonymy	Low	P31	5	NA	20
Suj37	31Q10	congelateur	3	Metonymy	Low	P31	3	NA	20
Suj37	32Q01	jambe	3	Metonymy	Low	P32	NA	NA	20
Suj37	32Q02	dos	3	Metonymy	Low	P32	NA	NA	20
Suj37	32Q03	doigt	3	Metonymy	Low	P32	NA	NA	20
Suj37	32Q04	cuisse	3	Metonymy	Low	P32	NA	NA	20
Suj37	32Q05	poignet	3	Metonymy	Low	P32	NA	NA	20
Suj37	32Q06	poing	3	Metonymy	Low	P32	4	NA	20
Suj37	32Q07	abdos	3	Metonymy	Low	P32	1	NA	20
Suj37	32Q08	uterus	3	Metonymy	Low	P32	1	NA	20
Suj37	32Q09	gorge	3	Metonymy	Low	P32	5	NA	20
Suj37	32Q10	sourcil	3	Metonymy	Low	P32	4	NA	20
Suj37	33Q01	savoir	3	Metonymy	Low	P33	NA	NA	20
Suj37	33Q02	laicite	3	Metonymy	Low	P33	NA	NA	20
Suj37	33Q03	elegance	3	Metonymy	Low	P33	NA	NA	20
Suj37	33Q04	generosite	3	Metonymy	Low	P33	NA	NA	20
Suj37	33Q05	spiritualite	3	Metonymy	Low	P33	NA	NA	20
Suj37	33Q06	pauvrete	3	Metonymy	Low	P33	1	NA	20
Suj37	33Q07	ivresse	3	Metonymy	Low	P33	5	NA	20
Suj37	33Q08	humour	3	Metonymy	Low	P33	1	NA	20
Suj37	33Q09	paranoia	3	Metonymy	Low	P33	1	NA	20
Suj37	33Q10	fougue	3	Metonymy	Low	P33	7	NA	20
Suj37	41Q01	ablation	4	Metonymy	High	P41	NA	NA	20
Suj37	41Q02	reparation	4	Metonymy	High	P41	NA	NA	20
Suj37	41Q03	glanage	4	Metonymy	High	P41	NA	NA	20
Suj37	41Q04	racket	4	Metonymy	High	P41	NA	NA	20
Suj37	41Q05	bouclage	4	Metonymy	High	P41	NA	NA	20
Suj37	41Q06	perquisition	4	Metonymy	High	P41	3	NA	20
Suj37	41Q07	liquidation	4	Metonymy	High	P41	5	NA	20
Suj37	41Q08	broyage	4	Metonymy	High	P41	3	NA	20
Suj37	41Q09	largage	4	Metonymy	High	P41	5	NA	20
Suj37	41Q10	verification	4	Metonymy	High	P41	2	NA	20
Suj37	42Q01	paternalisme	4	Metonymy	High	P42	NA	NA	20
Suj37	42Q02	serviabilite	4	Metonymy	High	P42	NA	NA	20
Suj37	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	20
Suj37	42Q04	clemence	4	Metonymy	High	P42	NA	NA	20
Suj37	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	20
Suj37	42Q06	neutralite	4	Metonymy	High	P42	3	NA	20
Suj37	42Q07	sexisme	4	Metonymy	High	P42	2	NA	20
Suj37	42Q08	arrogance	4	Metonymy	High	P42	6	NA	20
Suj37	42Q09	docilite	4	Metonymy	High	P42	6	NA	20
Suj37	42Q10	immaturite	4	Metonymy	High	P42	6	NA	20
Suj37	43Q01	safran	4	Metonymy	High	P43	NA	NA	20
Suj37	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	20
Suj37	43Q03	levure	4	Metonymy	High	P43	NA	NA	20
Suj37	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	20
Suj37	43Q05	vanille	4	Metonymy	High	P43	NA	NA	20
Suj37	43Q06	lait	4	Metonymy	High	P43	4	NA	20
Suj37	43Q07	ketchup	4	Metonymy	High	P43	2	NA	20
Suj37	43Q08	sel	4	Metonymy	High	P43	2	NA	20
Suj37	43Q09	beurre	4	Metonymy	High	P43	1	NA	20
Suj37	43Q10	huile	4	Metonymy	High	P43	1	NA	20
Suj38	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	20
Suj38	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	20
Suj38	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	20
Suj38	11Q04	barman	1	Metaphor	Low	P11	NA	NA	20
Suj38	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	20
Suj38	11Q06	majordome	1	Metaphor	Low	P11	3	NA	20
Suj38	11Q07	acrobate	1	Metaphor	Low	P11	4	NA	20
Suj38	11Q08	arbitre	1	Metaphor	Low	P11	2	NA	20
Suj38	11Q09	infirmier	1	Metaphor	Low	P11	4	NA	20
Suj38	11Q10	troubadour	1	Metaphor	Low	P11	2	NA	20
Suj38	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	20
Suj38	12Q02	orange	1	Metaphor	Low	P12	NA	NA	20
Suj38	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	20
Suj38	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	20
Suj38	12Q05	olive	1	Metaphor	Low	P12	NA	NA	20
Suj38	12Q06	cerise	1	Metaphor	Low	P12	4	NA	20
Suj38	12Q07	haricot	1	Metaphor	Low	P12	3	NA	20
Suj38	12Q08	datte	1	Metaphor	Low	P12	3	NA	20
Suj38	12Q09	pasteque	1	Metaphor	Low	P12	5	NA	20
Suj38	12Q10	escalope	1	Metaphor	Low	P12	2	NA	20
Suj38	13Q01	chrysalide	1	Metaphor	Low	P13	NA	NA	20
Suj38	13Q02	sapin	1	Metaphor	Low	P13	NA	NA	20
Suj38	13Q03	colline	1	Metaphor	Low	P13	NA	NA	20
Suj38	13Q04	grotte	1	Metaphor	Low	P13	NA	NA	20
Suj38	13Q05	cratere	1	Metaphor	Low	P13	NA	NA	20
Suj38	13Q06	dune	1	Metaphor	Low	P13	5	NA	20
Suj38	13Q07	falaise	1	Metaphor	Low	P13	4	NA	20
Suj38	13Q08	eboulis	1	Metaphor	Low	P13	5	NA	20
Suj38	13Q09	banquise	1	Metaphor	Low	P13	5	NA	20
Suj38	13Q10	fougere	1	Metaphor	Low	P13	3	NA	20
Suj38	21Q01	brise	2	Metaphor	High	P21	NA	NA	20
Suj38	21Q02	bruine	2	Metaphor	High	P21	NA	NA	20
Suj38	21Q03	typhon	2	Metaphor	High	P21	NA	NA	20
Suj38	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	20
Suj38	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	20
Suj38	21Q06	seisme	2	Metaphor	High	P21	6	NA	20
Suj38	21Q07	orage	2	Metaphor	High	P21	6	NA	20
Suj38	21Q08	crachin	2	Metaphor	High	P21	4	NA	20
Suj38	21Q09	mistral	2	Metaphor	High	P21	5	NA	20
Suj38	21Q10	blizzard	2	Metaphor	High	P21	3	NA	20
Suj38	22Q01	estomac	2	Metaphor	High	P22	NA	NA	20
Suj38	22Q02	moustache	2	Metaphor	High	P22	NA	NA	20
Suj38	22Q03	trachee	2	Metaphor	High	P22	NA	NA	20
Suj38	22Q04	tempe	2	Metaphor	High	P22	NA	NA	20
Suj38	22Q05	genou	2	Metaphor	High	P22	NA	NA	20
Suj38	22Q06	thorax	2	Metaphor	High	P22	4	NA	20
Suj38	22Q07	orteil	2	Metaphor	High	P22	2	NA	20
Suj38	22Q08	cheveu	2	Metaphor	High	P22	4	NA	20
Suj38	22Q09	epaule	2	Metaphor	High	P22	5	NA	20
Suj38	22Q10	paupiere	2	Metaphor	High	P22	4	NA	20
Suj38	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	20
Suj38	23Q02	obesite	2	Metaphor	High	P23	NA	NA	20
Suj38	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	20
Suj38	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	20
Suj38	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	20
Suj38	23Q06	fluorescence	2	Metaphor	High	P23	4	NA	20
Suj38	23Q07	corpulence	2	Metaphor	High	P23	2	NA	20
Suj38	23Q08	sveltesse	2	Metaphor	High	P23	2	NA	20
Suj38	23Q09	humidite	2	Metaphor	High	P23	5	NA	20
Suj38	23Q10	adherence	2	Metaphor	High	P23	4	NA	20
Suj38	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	20
Suj38	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	20
Suj38	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	20
Suj38	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	20
Suj38	31Q05	piano	3	Metonymy	Low	P31	NA	NA	20
Suj38	31Q06	microondes	3	Metonymy	Low	P31	1	NA	20
Suj38	31Q07	enclume	3	Metonymy	Low	P31	4	NA	20
Suj38	31Q08	photocopieuse	3	Metonymy	Low	P31	3	NA	20
Suj38	31Q09	alambic	3	Metonymy	Low	P31	5	NA	20
Suj38	31Q10	congelateur	3	Metonymy	Low	P31	3	NA	20
Suj38	32Q01	jambe	3	Metonymy	Low	P32	NA	NA	20
Suj38	32Q02	dos	3	Metonymy	Low	P32	NA	NA	20
Suj38	32Q03	doigt	3	Metonymy	Low	P32	NA	NA	20
Suj38	32Q04	cuisse	3	Metonymy	Low	P32	NA	NA	20
Suj38	32Q05	poignet	3	Metonymy	Low	P32	NA	NA	20
Suj38	32Q06	poing	3	Metonymy	Low	P32	3	NA	20
Suj38	32Q07	abdos	3	Metonymy	Low	P32	2	NA	20
Suj38	32Q08	uterus	3	Metonymy	Low	P32	2	NA	20
Suj38	32Q09	gorge	3	Metonymy	Low	P32	5	NA	20
Suj38	32Q10	sourcil	3	Metonymy	Low	P32	1	NA	20
Suj38	33Q01	savoir	3	Metonymy	Low	P33	NA	NA	20
Suj38	33Q02	laicite	3	Metonymy	Low	P33	NA	NA	20
Suj38	33Q03	elegance	3	Metonymy	Low	P33	NA	NA	20
Suj38	33Q04	generosite	3	Metonymy	Low	P33	NA	NA	20
Suj38	33Q05	spiritualite	3	Metonymy	Low	P33	NA	NA	20
Suj38	33Q06	pauvrete	3	Metonymy	Low	P33	5	NA	20
Suj38	33Q07	ivresse	3	Metonymy	Low	P33	2	NA	20
Suj38	33Q08	humour	3	Metonymy	Low	P33	2	NA	20
Suj38	33Q09	paranoia	3	Metonymy	Low	P33	5	NA	20
Suj38	33Q10	fougue	3	Metonymy	Low	P33	5	NA	20
Suj38	41Q01	ablation	4	Metonymy	High	P41	NA	NA	20
Suj38	41Q02	reparation	4	Metonymy	High	P41	NA	NA	20
Suj38	41Q03	glanage	4	Metonymy	High	P41	NA	NA	20
Suj38	41Q04	racket	4	Metonymy	High	P41	NA	NA	20
Suj38	41Q05	bouclage	4	Metonymy	High	P41	NA	NA	20
Suj38	41Q06	perquisition	4	Metonymy	High	P41	6	NA	20
Suj38	41Q07	liquidation	4	Metonymy	High	P41	6	NA	20
Suj38	41Q08	broyage	4	Metonymy	High	P41	5	NA	20
Suj38	41Q09	largage	4	Metonymy	High	P41	3	NA	20
Suj38	41Q10	verification	4	Metonymy	High	P41	5	NA	20
Suj38	42Q01	paternalisme	4	Metonymy	High	P42	NA	NA	20
Suj38	42Q02	serviabilite	4	Metonymy	High	P42	NA	NA	20
Suj38	42Q03	sincerite	4	Metonymy	High	P42	NA	NA	20
Suj38	42Q04	clemence	4	Metonymy	High	P42	NA	NA	20
Suj38	42Q05	bienveillance	4	Metonymy	High	P42	NA	NA	20
Suj38	42Q06	neutralite	4	Metonymy	High	P42	3	NA	20
Suj38	42Q07	sexisme	4	Metonymy	High	P42	4	NA	20
Suj38	42Q08	arrogance	4	Metonymy	High	P42	3	NA	20
Suj38	42Q09	docilite	4	Metonymy	High	P42	4	NA	20
Suj38	42Q10	immaturite	4	Metonymy	High	P42	5	NA	20
Suj38	43Q01	safran	4	Metonymy	High	P43	NA	NA	20
Suj38	43Q02	vinaigre	4	Metonymy	High	P43	NA	NA	20
Suj38	43Q03	levure	4	Metonymy	High	P43	NA	NA	20
Suj38	43Q04	moutarde	4	Metonymy	High	P43	NA	NA	20
Suj38	43Q05	vanille	4	Metonymy	High	P43	NA	NA	20
Suj38	43Q06	lait	4	Metonymy	High	P43	3	NA	20
Suj38	43Q07	ketchup	4	Metonymy	High	P43	3	NA	20
Suj38	43Q08	sel	4	Metonymy	High	P43	3	NA	20
Suj38	43Q09	beurre	4	Metonymy	High	P43	4	NA	20
Suj38	43Q10	huile	4	Metonymy	High	P43	2	NA	20
Suj39	11Q01	mentor	1	Metaphor	Low	P11	NA	NA	20
Suj39	11Q02	croupier	1	Metaphor	Low	P11	NA	NA	20
Suj39	11Q03	vigile	1	Metaphor	Low	P11	NA	NA	20
Suj39	11Q04	barman	1	Metaphor	Low	P11	NA	NA	20
Suj39	11Q05	pompier	1	Metaphor	Low	P11	NA	NA	20
Suj39	11Q06	majordome	1	Metaphor	Low	P11	6	NA	20
Suj39	11Q07	acrobate	1	Metaphor	Low	P11	4	NA	20
Suj39	11Q08	arbitre	1	Metaphor	Low	P11	2	NA	20
Suj39	11Q09	infirmier	1	Metaphor	Low	P11	6	NA	20
Suj39	11Q10	troubadour	1	Metaphor	Low	P11	5	NA	20
Suj39	12Q01	pistache	1	Metaphor	Low	P12	NA	NA	20
Suj39	12Q02	orange	1	Metaphor	Low	P12	NA	NA	20
Suj39	12Q03	cacahuete	1	Metaphor	Low	P12	NA	NA	20
Suj39	12Q04	abricot	1	Metaphor	Low	P12	NA	NA	20
Suj39	12Q05	olive	1	Metaphor	Low	P12	NA	NA	20
Suj39	12Q06	cerise	1	Metaphor	Low	P12	5	NA	20
Suj39	12Q07	haricot	1	Metaphor	Low	P12	2	NA	20
Suj39	12Q08	datte	1	Metaphor	Low	P12	3	NA	20
Suj39	12Q09	pasteque	1	Metaphor	Low	P12	3	NA	20
Suj39	12Q10	escalope	1	Metaphor	Low	P12	4	NA	20
Suj39	13Q01	chrysalide	1	Metaphor	Low	P13	NA	NA	20
Suj39	13Q02	sapin	1	Metaphor	Low	P13	NA	NA	20
Suj39	13Q03	colline	1	Metaphor	Low	P13	NA	NA	20
Suj39	13Q04	grotte	1	Metaphor	Low	P13	NA	NA	20
Suj39	13Q05	cratere	1	Metaphor	Low	P13	NA	NA	20
Suj39	13Q06	dune	1	Metaphor	Low	P13	7	NA	20
Suj39	13Q07	falaise	1	Metaphor	Low	P13	6	NA	20
Suj39	13Q08	eboulis	1	Metaphor	Low	P13	3	NA	20
Suj39	13Q09	banquise	1	Metaphor	Low	P13	4	NA	20
Suj39	13Q10	fougere	1	Metaphor	Low	P13	6	NA	20
Suj39	21Q01	brise	2	Metaphor	High	P21	NA	NA	20
Suj39	21Q02	bruine	2	Metaphor	High	P21	NA	NA	20
Suj39	21Q03	typhon	2	Metaphor	High	P21	NA	NA	20
Suj39	21Q04	bourrasque	2	Metaphor	High	P21	NA	NA	20
Suj39	21Q05	cyclone	2	Metaphor	High	P21	NA	NA	20
Suj39	21Q06	seisme	2	Metaphor	High	P21	3	NA	20
Suj39	21Q07	orage	2	Metaphor	High	P21	6	NA	20
Suj39	21Q08	crachin	2	Metaphor	High	P21	6	NA	20
Suj39	21Q09	mistral	2	Metaphor	High	P21	7	NA	20
Suj39	21Q10	blizzard	2	Metaphor	High	P21	5	NA	20
Suj39	22Q01	estomac	2	Metaphor	High	P22	NA	NA	20
Suj39	22Q02	moustache	2	Metaphor	High	P22	NA	NA	20
Suj39	22Q03	trachee	2	Metaphor	High	P22	NA	NA	20
Suj39	22Q04	tempe	2	Metaphor	High	P22	NA	NA	20
Suj39	22Q05	genou	2	Metaphor	High	P22	NA	NA	20
Suj39	22Q06	thorax	2	Metaphor	High	P22	6	NA	20
Suj39	22Q07	orteil	2	Metaphor	High	P22	5	NA	20
Suj39	22Q08	cheveu	2	Metaphor	High	P22	7	NA	20
Suj39	22Q09	epaule	2	Metaphor	High	P22	5	NA	20
Suj39	22Q10	paupiere	2	Metaphor	High	P22	7	NA	20
Suj39	23Q01	insalubrite	2	Metaphor	High	P23	NA	NA	20
Suj39	23Q02	obesite	2	Metaphor	High	P23	NA	NA	20
Suj39	23Q03	etancheite	2	Metaphor	High	P23	NA	NA	20
Suj39	23Q04	compressibilite	2	Metaphor	High	P23	NA	NA	20
Suj39	23Q05	absorptivite	2	Metaphor	High	P23	NA	NA	20
Suj39	23Q06	fluorescence	2	Metaphor	High	P23	5	NA	20
Suj39	23Q07	corpulence	2	Metaphor	High	P23	7	NA	20
Suj39	23Q08	sveltesse	2	Metaphor	High	P23	6	NA	20
Suj39	23Q09	humidite	2	Metaphor	High	P23	3	NA	20
Suj39	23Q10	adherence	2	Metaphor	High	P23	6	NA	20
Suj39	31Q01	chevalet	3	Metonymy	Low	P31	NA	NA	20
Suj39	31Q02	babyfoot	3	Metonymy	Low	P31	NA	NA	20
Suj39	31Q03	chaudiere	3	Metonymy	Low	P31	NA	NA	20
Suj39	31Q04	parcmetre	3	Metonymy	Low	P31	NA	NA	20
Suj39	31Q05	piano	3	Metonymy	Low	P31	NA	NA	20
Suj39	31Q06	microondes	3	Metonymy	Low	P31	2	NA	20
